000000.000|    9816.0000kb|   9816.0000kb added| ALWAYS| Logging started at 2014-01-09T01:34:41.715
000000.001|    9832.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.001|    9940.0000kb|    108.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.3\deploy".
000000.001|    9956.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.001|    9968.0000kb|     12.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/solutionmanifest")
000000.002|   10000.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/configurationmanifest")
000000.002|   10004.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_gb/releases/0.0.0.164/releasemanifest")
000000.002|   10060.0000kb|     56.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.193/releasemanifest")
000000.147|   15548.0000kb|   5488.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.164|   42888.0000kb|  27340.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.66/deploy/preferences/
000000.165|   43320.0000kb|    432.0000kb added| ALWAYS| Global logging level set to   WARN
000000.165|   43388.0000kb|     68.0000kb added| ALWAYS| Build Version: Version 3.15.0.255 (Dec 13 2013/17:11:08) [PUBLIC] <Releases/3.15> ChangeList: 428866
000000.201|   45856.0000kb|   2468.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.66/deploy/LolClient.exe" "31.186.226.94 5104 KqbdoTg3lH3iw/8iPM6xHg== <id_removed>"
000000.203|   46204.0000kb|    348.0000kb added| ALWAYS| Started System Init
000000.204|   46444.0000kb|    240.0000kb added| ALWAYS| Maestro Init
000000.210|   47008.0000kb|    564.0000kb added| ALWAYS| Maestro completed init
000000.210|   47032.0000kb|     24.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.210|   47044.0000kb|     12.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.210|   47044.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.218|   48524.0000kb|   1480.0000kb added| ALWAYS| StartSession called
000000.218|   48528.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000000.218|   48636.0000kb|    108.0000kb added| ALWAYS| Waiting until connection...
000001.279|   55812.0000kb|   7176.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.279|   55812.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz, Intel64 Family 6 Model 60 Stepping 3, 3400 (0 core)
000001.279|   55812.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 3450
000001.279|   55812.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 760 2147483648 9.18.13.3182
000001.279|   55812.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.279|   55864.0000kb|     52.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz","cpu_identifier":"Intel64 Family 6 Model 60 Stepping 3","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 760","video_memory":"2147483648","driver_version":"9.18.13.3182","physical_memory":8589934592}
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 760
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.3182
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 60 Stepping 3
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 3400
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.279|   55864.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000001.490|   57040.0000kb|   1176.0000kb added| ALWAYS| InitRenderer() enter
000001.490|   57236.0000kb|    196.0000kb added| ALWAYS| r3dRenderLayer::Init(0x000704cc) enter
000001.497|   60296.0000kb|   3060.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.940|   69848.0000kb|   9552.0000kb added| ALWAYS| Loaded locale en_GB via fontconfig
000001.943|   66568.0000kb|  -3280.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
